name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,RHEUMATOLOGY,SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),UROLOGY,VASCULAR SURGERY,id
Northern Queensland,1-11 Highleigh Road,Gordonvale,Queensland,4865,07 4043 3100,-17.087337,145.786159,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP330
Hunter New England and Central Coast,76 Holden Street,Gosford,New South Wales,2250,02 4320 2111,-33.419451,151.340328,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP331
South Eastern NSW,130 Goldsmith Street,Goulburn,New South Wales,2580,02 4827 3111,-34.747527,149.712806,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP332
Murray,2 Graham Street,Shepparton,Victoria,3630,03 5832 2322,-36.363625,145.404911,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP333
Murray,64-68 Park Street,Tatura,Victoria,3616,03 5824 8400,-36.439082,145.225535,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP334
Murray,14 Coyle Street,Rushworth,Victoria,3612,03 5851 8050,-36.587827,145.008593,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP335
Northern Territory,80 Matthew Flinders Way,Nhulunbuy,Northern Territory,880,08 8987 0211,-12.18602,136.777874,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP336
Central and Eastern Sydney,Lagoon Road,Lord Howe Island,New South Wales,2898,02 6563 2000,-31.535603,159.071307,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP337
North Coast,174 Arthur Street,Grafton,New South Wales,2460,02 6640 2222,-29.674807,152.941274,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP338
Perth North,Brockway Road,Mount Claremont,Western Australia,6010,08 9347 6600,-31.961447,115.790855,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP339
,687 Logan Road,Greenslopes,Queensland,4120,1800 802 562,-27.510139,153.052889,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP340
,Newdegate Street,Greenslopes,Queensland,4120,07 3394 7111,-27.513052,153.046942,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP341
Northern Sydney,97-115 River Road,Greenwich,New South Wales,2065,02 9903 8333,-33.827329,151.183376,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP342
Western NSW,80-96 Cowra Road,Grenfell,New South Wales,2810,02 6349 1700,-33.894286,148.167843,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP343
Murrumbidgee,1 Noorebar Avenue,Griffith,New South Wales,2680,02 6969 5555,-34.282121,146.043774,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP344
,13 Dunrobin Road,Hove,South Australia,5048,08 8298 4299,-35.010285,138.523859,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP345
Western NSW,47 Bourbah Street,Gulargambone,New South Wales,2828,02 6827 4200,-31.329812,148.469216,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP346
Western NSW,34 Goolma Road,Gulgong,New South Wales,2852,02 6374 3400,-32.366871,149.521893,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP347
Country SA,2 Albert Street,Gumeracha,South Australia,5233,08 8209 9200,-34.826269,138.881575,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP348
Murrumbidgee,50 Tor Street,Gundagai,New South Wales,2722,02 6940 6300,-35.051394,148.101764,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP349
Hunter New England and Central Coast,2 Marquis Street,Gunnedah,New South Wales,2380,02 6741 8000,-30.983146,150.251339,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP350
Hunter New England and Central Coast,44-48 Sole Street,Guyra,New South Wales,2365,02 6738 4000,-30.213889,151.679112,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP351
"Central Queensland, Wide Bay and Sunshine Coast",12 Henry Street,Gympie,Queensland,4570,07 5489 8444,-26.184353,152.658258,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP352
,78-82 Channon Street,Gympie,Queensland,4570,07 5483 0500,-26.184392,152.664191,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP353
Country WA,70 Roberta Avenue,Halls Creek,Western Australia,6770,08 9168 9222,-18.226008,127.666046,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP354
Adelaide,207-255 Hampstead Road,Northfield,South Australia,5085,08 8222 1600,-34.860704,138.620381,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP355
Country WA,42 Hayward Street,Harvey,Western Australia,6220,08 9782 2222,-33.077554,115.896749,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP356
Country SA,Cradock Road,Hawker,South Australia,5434,08 8648 4007,-31.893389,138.427841,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP357
Nepean Blue Mountains,2 Day Street,Windsor,New South Wales,2756,02 4560 5555,-33.610712,150.820804,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP358
Murrumbidgee,351 Murray Street,Hay,New South Wales,2711,02 6990 8700,-34.500349,144.851433,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP359
Eastern Melbourne,377 Maroondah Highway,Healesville,Victoria,3777,03 5962 4300,-37.646879,145.529032,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP360
,13 Corporate Drive,Moorabbin,Victoria,3189,03 8551 8888,-37.947818,145.081172,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP361
Tasmania,Orr Street,Queenstown,Tasmania,7467,03 6471 3300,-42.081122,145.558303,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP362
Murray,39 Hospital Street,Heathcote,Victoria,3523,03 5431 0900,-36.925786,144.709499,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP363
Country WA,34 Colebatch Way,South Hedland,Western Australia,6722,08 9174 1410,-20.413541,118.598178,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP364
,177-179 Northern Road,Heidelberg Heights,Victoria,3081,03 9458 2200,-37.730589,145.060271,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP365
Eastern Melbourne,300 Waterdale Road,Heidelberg West,Victoria,3081,03 9496 5000,-37.755973,145.04749,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP366
Murrumbidgee,7 Keighran Street,Henty,New South Wales,2658,02 6929 4999,-35.515801,147.031847,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP367
Northern Queensland,23 Grace Street,Herberton,Queensland,4887,07 4096 1000,-17.379371,145.38175,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP368
"Central Queensland, Wide Bay and Sunshine Coast",Corner of Nissen and Uraween Roads,Pialba,Queensland,4655,07 4120 6666,-25.298697,152.820639,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP369
,146-150 Boat Harbour Drive,Pialba,Queensland,4655,07 4194 4000,-25.287202,152.834651,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP370
Western Victoria,8 Gosney Street,Winchelsea,Victoria,3241,03 5267 1200,-38.243369,143.985357,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP371
Western Victoria,21 Barclay Street,Heywood,Victoria,3304,03 5527 0555,-38.137788,141.624256,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP372
,4 Talford Street,Rockhampton,Queensland,4700,07 4932 1321,-23.377595,150.496076,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP373
Murrumbidgee,48C Burns Street,Hillston,New South Wales,2675,02 6961 7200,-33.478793,145.539032,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP374
,Argyle Street,Hobart,Tasmania,7000,03 6214 3000,-42.880752,147.329886,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP375
,Corner of Queen and Sargood Streets,Altona,Victoria,3018,03 9398 8800,-37.869448,144.828494,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP376
,566 Melton Highway,Sydenham,Victoria,3037,03 8361 6400,-37.693365,144.758677,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP377
,179 Princes Highway,Werribee,Victoria,3030,03 9731 8000,-37.890649,144.686494,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP378
Murrumbidgee,Bowler Street,Holbrook,New South Wales,2644,02 6036 2522,-35.723991,147.320276,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP379
,Monash Avenue,Nedlands,Western Australia,6009,08 9346 6000,-31.969693,115.809148,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP380
,490 South Road,Moorabbin,Victoria,3189,03 9567 9000,-37.935738,145.050581,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP381
,627 Rode Road,Chermside,Queensland,4032,07 3326 3000,-27.390688,153.022728,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP382
Northern Queensland,Tenth Avenue,Home Hill,Queensland,4806,07 4790 5700,-19.661764,147.416759,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP383
,88 Allied Drive,Arundel,Queensland,4214,07 5563 2930,-27.938981,153.380619,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP384
Northern Sydney,36-76 Palmerston Road,Hornsby,New South Wales,2077,02 9477 9123,-33.701448,151.112941,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP385
Northern Queensland,14 Richmond Hill Drive,Hughenden,Queensland,4821,07 4741 2800,-20.8424,144.1892,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP386
Hunter New England and Central Coast,Edith Street,Waratah,New South Wales,2298,02 4033 5000,-32.897873,151.720669,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP387
,20 Mawson Street,Shortland,New South Wales,2307,02 4944 3744,-32.883085,151.695054,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP388
,9 Mount Street,Hunters Hill,New South Wales,2110,02 8876 9300,-33.835273,151.150172,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP389
Tasmania,3278 Huon Highway,Franklin,Tasmania,7113,03 6264 7100,-43.080869,147.016382,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP390
,37 Gloucester Road,Hurstville,New South Wales,2220,02 9579 7777,-33.962333,151.095989,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP391
South Eastern NSW,,,New South Wales,2500,,-34.42623,150.891252,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP392
Northern Queensland,2-16 Mcilwraith Street,Ingham,Queensland,4850,07 4720 3000,-18.652293,146.164222,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP393
Murray,3 Hospital Street,Inglewood,Victoria,3517,03 5431 7000,-36.572147,143.873755,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP394
Darling Downs and West Moreton,Cunningham Highway,Inglewood,Queensland,4387,07 4652 0888,-28.417647,151.061856,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP395
Western Queensland,Fifth Avenue,Injune,Queensland,4454,07 4626 1188,-25.847096,148.562471,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP396
Northern Queensland,87 Rankin Street,Innisfail,Queensland,4860,07 4016 1411,-17.518939,146.030049,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP397
Hunter New England and Central Coast,41 Swanbrook Road,Inverell,New South Wales,2360,02 6721 9500,-29.770728,151.130139,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP398
,10 Churchill Street,Ipswich,Queensland,4305,07 3282 8800,-27.6184,152.7608,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP399
Darling Downs and West Moreton,Chelmsford Avenue,Ipswich,Queensland,4305,07 3810 1111,-27.619465,152.759313,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP400
Western NSW,11 Columbus Street,Ivanhoe,New South Wales,2878,02 6990 2200,-32.898193,144.298904,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP401
Country SA,South Terrace,Jamestown,South Australia,5491,08 8664 1406,-33.212265,138.616249,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP402
Darling Downs and West Moreton,13 Dalby Street,Jandowae,Queensland,4410,07 4668 4555,-26.781016,151.105313,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP403
Murrumbidgee,33-39 Southey Street,Jerilderie,New South Wales,2716,03 5886 1300,-35.356628,145.720596,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP404
,246 Clayton Road,Clayton,Victoria,3168,03 9594 2776,-37.9201,145.1225,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP405
,275 Moreland Road,Coburg,Victoria,3058,03 9385 2500,-37.754369,144.958398,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP406
,42 Inland Drive,Tugun,Queensland,4224,07 5598 9000,-28.153911,153.488616,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP407
Hunter New England and Central Coast,Lookout Road,New Lambton,New South Wales,2305,02 4921 3000,-32.922177,151.692438,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP408
,19/201 Wellington Parade Sth,East Melbourne,Victoria,3002,03 9654 8033,-37.816762,144.978596,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP409
,Corner of Grand Boulevard and Shenton Avenue,Joondalup,Western Australia,6027,08 9400 9400,-31.738788,115.77034,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP410
Perth North,Shenton Avenue,Joondalup,Western Australia,6027,08 9400 9030,-31.738788,115.771737,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP411
Northern Queensland,Beach Road,Palm Island,Queensland,4816,07 4752 5100,-18.732733,146.578731,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP412
Western Queensland,1 Burke Street,Julia Creek,Queensland,4823,07 4746 4000,-20.656096,141.749875,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP413
Murrumbidgee,67 Broadway Street,Junee,New South Wales,2663,02 6924 8200,-34.866914,147.581314,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP414
Central and Eastern Sydney,1300 Anzac Parade,Malabar,New South Wales,2036,02 9700 3000,-33.96907,151.243206,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP415
,40 Briant Road,Magill,South Australia,5072,08 8331 0811,-34.916913,138.669951,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP416
Perth North,Elizabeth Street,Kalamunda,Western Australia,6076,08 9257 8100,-31.966471,116.060267,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP417
Country WA,Kaiber Street,Kalbarri,Western Australia,6536,08 9937 0100,-27.712843,114.161574,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP418
Country WA,Piccadilly Street,Kalgoorlie,Western Australia,6430,08 9080 5888,-30.740839,121.470122,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP419
Country SA,3 to 7 The Esplanade,Kingscote,South Australia,5223,08 8553 4200,-35.652693,137.641289,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP420
Country SA,26 Nash Street,Kapunda,South Australia,5373,08 8566 2007,-34.330289,138.921679,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP421
